virplant_p_in__bar,virplant_t_in__degC,virplant_discharge_p__bar,virplant_sink_p__bar,virplant_dp__bar,speed__rpm,fluid_density__kg/m3,fluid_viscosity__cP,virplant_pump_power__kW,valve_opening__frac,virplant_wear_input__frac,ml_wear_pred__frac,wear_err_pct,virplant_flow__m3_h,ml_flow_pred__m3_h,flow_abs_error__pct,ml_corr_delta__m3_h,ml_flow_corrected__m3_h,corr_abs_error__pct
1.2377410849508852,22.747595220991627,5.990550121926071,3.5240453600000547,4.752809036975185,1800.0,997.248041727668,0.9654266326206205,7.83252327287817,0.354064851123704,0.08,0.0521251782774925,34.843527153134346,47.23610795227763,53.32207489013672,12.884141394561356,-8.15566635131836,45.16640853881836,4.381604461464679
2.197562360370105,18.633169449198817,6.899525730582732,3.0612475328941184,4.701963370212627,1800.0,998.2921667405268,1.0606818575600012,7.96886506217116,0.2906529220913235,0.08,0.0539636090397834,32.54548870027065,48.57408729983671,54.48013305664063,12.158840412887743,-6.963890075683594,47.51624298095703,2.1777955648447773
2.855096402860803,19.49307369259435,7.642029043769415,4.484009278634478,4.786932640908612,1800.0,998.0946337687416,1.0402469600734554,7.7656722187999,0.3072147373613575,0.08,0.0487587749958038,39.05153125524521,46.4824402168967,52.73696899414063,13.45568078624745,-7.1142120361328125,45.62275695800781,1.849479620427468
2.5504135156781103,16.9475721716895,7.562906310100839,4.5151782996093255,5.012492794422729,1800.0,998.6944335306182,1.1045560127258938,7.154267786818473,0.2692749219137925,0.08,0.0346561148762702,56.67985640466213,40.205531811663406,46.014930725097656,14.449252756181616,-6.2171783447265625,39.79775238037109,1.0142371283695275
2.117066438988327,23.36814389929549,6.880988459525056,3.3729534193616075,4.76392202053673,1800.0,997.1064577087798,0.952120991412716,7.80731760852975,0.2940712165889191,0.08,0.0508219189941883,36.47260125726461,46.97188425970953,52.91389083862305,12.650134591279985,-7.205799102783203,45.70809173583984,2.6905297579337613
2.132870434155845,18.20265887353952,6.480825379329294,4.54834356242198,4.3479549451734485,1800.0,998.3943310898212,1.071362726477173,8.580528017436839,0.4685452319156242,0.08,0.085762545466423,7.203181833028791,55.92370061709773,61.84236907958984,10.583470688065628,-7.419647216796875,54.42272186279297,2.6839760919645967
1.4696603690233954,19.4693437055746,6.405374387651936,4.699852482190618,4.93571401862854,1800.0,998.0726621336776,1.0406518225623873,7.366804054368055,0.3825997331215278,0.08,0.0405233353376388,49.34583082795143,42.43730201458183,48.420066833496094,14.097891559785142,-6.8438873291015625,41.57617950439453,2.0291641299237426
2.9968115278986365,18.858106100425744,7.756134005262496,4.472974039584032,4.759322477363859,1800.0,998.2529637602988,1.0554097607018906,7.836077098477856,0.30587948206098,0.08,0.0501355789601802,37.33052629977465,47.19203658265173,53.50634765625,13.380035130587014,-6.910179138183594,46.596168518066406,1.262645369291744
2.9890107680461275,16.906594186238067,6.500773925129708,3.53753806706993,3.51176315708358,1800.0,998.7125380976302,1.1056919612669631,8.657755816142013,0.4613311512099934,0.08,0.1319926679134369,64.99083489179611,68.06346475669037,74.78399658203125,9.873919656257703,-7.9924163818359375,66.79158020019531,1.868674421794009
2.8485105166841533,19.096652312475896,6.191022067049177,2.7673256980656484,3.342511550365024,1800.0,998.1915590950452,1.0497010465811882,8.537805376880176,0.4441587762326394,0.08,0.1221726089715957,52.71576121449471,70.22902788431614,77.24946594238281,9.996490439296696,-6.603630065917969,70.64583587646484,0.5934981655096899
2.466816687630898,22.363235502123928,7.402165825676576,3.9666689143417946,4.9353491380456775,1800.0,997.3723572526412,0.973855931559106,7.355183109981707,0.2670556725422168,0.08,0.0414678081870079,48.16523976624012,42.36400297576059,48.31135177612305,14.038684691258636,-7.399253845214844,40.9120979309082,3.427214009221756
1.8652858044926732,20.59567760290656,6.64138718836542,4.572454051995591,4.776101383872747,1800.0,997.80468816119,1.013836436849897,7.785707831611573,0.3823063704251192,0.08,0.0488403737545013,38.94953280687332,46.71417291608946,52.608619689941406,12.618112247090131,-7.419425964355469,45.18919372558594,3.2644893301285096
2.177632978490565,21.21101588700793,7.139284132514141,4.830356657173421,4.961651154023576,1800.0,997.6603685294576,0.9991946748161588,7.2832281937896415,0.3219910645691559,0.08,0.0384508781135082,51.93640235811472,41.61308106328298,47.23768997192383,13.516444264454332,-6.545528411865234,40.692161560058594,2.2130529143561946
1.4313724173627544,24.77893786023634,6.010871684372944,3.766723227295574,4.57949926701019,1800.0,996.7253144303232,0.922172066639144,8.201182781012598,0.401837710831431,0.08,0.0643951296806335,19.506087899208072,51.21210095651856,57.25342559814453,11.796674084422628,-8.2021484375,49.05127716064453,4.219361743640752
1.964881836599496,19.31698099521998,6.871447667941901,4.772195747350316,4.906565831342404,1800.0,998.1199563906124,1.044346054154896,7.444504104794761,0.3513847976122825,0.08,0.0414241440594196,48.21981992572546,43.24121928764988,48.84836196899414,12.967124363548464,-6.779151916503906,42.06921005249024,2.710398213711748
1.703484953241857,18.107379196585786,5.504107437248062,3.0835062214159192,3.8006224840062055,1800.0,998.4079619575674,1.0738252705689948,8.776925257816805,0.4796590230034036,0.08,0.1568419784307479,96.05247303843498,64.2304315866842,70.57271575927734,9.87426678588281,-12.03216552734375,58.5405502319336,8.858544484590068
1.978427878600511,17.231432812604737,6.786360920651287,3.518658381879063,4.807933042050776,1800.0,998.6171687631072,1.0969887444892543,7.722036413064711,0.2986856030475482,0.08,0.046903345733881,41.370817832648754,46.000885912832885,52.02571487426758,13.09720202530696,-7.022525787353516,45.00318908691406,2.168864373197853
1.3157707029065804,16.407632085983835,5.146024631084777,2.87497306154867,3.830253928178197,1800.0,998.7959364695772,1.1186590087665491,8.785927823842927,0.4909631174791321,0.08,0.1514806002378463,89.35075029730797,63.84794774820151,69.97309112548828,9.593328514555589,-11.587581634521484,58.3855094909668,8.555385803122517
2.9181297015063024,18.80544554770876,6.416907644519847,3.062888325676826,3.4987779430135446,1800.0,998.2642690712528,1.0566551534438915,8.647295598545528,0.4364266523053214,0.08,0.1288051456212997,61.00643202662468,68.21504968222278,75.18736267089844,10.221077344597576,-7.674285888671875,67.51307678222656,1.0290586949160565
2.504610293880203,24.18418890637469,7.0086470471891,2.7175384631971102,4.504036753308896,1800.0,996.904605847373,0.9345433602313656,8.340188162457826,0.2991117171000835,0.08,0.0668040439486503,16.494945064187053,52.818720754953695,58.33572769165039,10.44517333596966,-7.314220428466797,51.0215072631836,3.4026070038842176
2.6686054010045868,23.219459350493764,6.185150891326739,3.219240148853759,3.5165454903221525,1800.0,997.1561906936096,0.9553923873023568,8.650544028640537,0.4600115281764776,0.08,0.1304521709680557,63.065213710069656,67.93218726621798,74.85557556152344,10.191616925528308,-7.858184814453125,66.99739074707031,1.3760730469111992
2.262620248845575,20.457523738370757,6.744629129441264,4.341725141430802,4.482008880595689,1800.0,997.846564865608,1.017176813903807,8.387543468797201,0.4044152747805828,0.08,0.0714789703488349,10.651287063956262,53.32678142772243,59.10363006591797,10.832922001912513,-7.713714599609375,51.389915466308594,3.632069871006576
1.9045642164923744,17.331935548855313,6.335784245432817,2.999052262270705,4.431220028940442,1800.0,998.592339079134,1.0943267844495614,8.475779386347055,0.3506849923668274,0.08,0.0771258622407913,3.592672199010851,54.388681211808006,60.4801139831543,11.199817012705608,-7.380764007568359,53.09934997558594,2.370587422778233
1.7206466918647294,16.255038632041476,6.059597095479276,3.6905903833292446,4.338950403614547,1800.0,998.8393613972707,1.1227392484662613,8.597472089487146,0.4278445466570451,0.08,0.0861143469810485,7.642933726310727,56.12501307048318,62.24259948730469,10.899928716522334,-7.668731689453125,54.57386779785156,2.763732581556192
1.0775715187949908,19.36478890845467,4.990314775862915,2.8227524203414536,3.912743257067924,1800.0,998.0904149194448,1.0430986849379602,8.788894582206991,0.4929294834226561,0.08,0.1413048356771469,76.63104459643364,62.67458267147151,68.39603424072266,9.128822762557396,-11.01626968383789,57.379764556884766,8.448110683626243
2.092531971050005,22.5413561329795,6.01341815974812,3.472037654262546,3.920886188698115,1800.0,997.3187785890432,0.9699696767933318,8.782391780116397,0.4576445864820566,0.08,0.1414897590875625,76.8621988594532,62.518815482654325,68.33836364746094,9.308474768561842,-10.972610473632812,57.365753173828125,8.242418332855177
1.1046367538754005,20.24776132165113,6.107446545551234,3.950610386444662,5.002809791675834,1800.0,997.8745417652004,1.0220476034924149,7.165213206797827,0.3233079375773365,0.08,0.0395928919315338,50.50888508558273,40.38060489774805,46.65484619140625,15.537759549530923,-6.922931671142578,39.73191452026367,1.6064404659786422
1.705366853334349,21.52344426087581,6.437260364306634,4.463129404609125,4.731893510972285,1800.0,997.5730305129068,0.9919041595264916,7.889531575367285,0.4000250895697917,0.08,0.0529186874628067,33.85164067149162,47.79454568049479,53.86468124389648,12.700477590017028,-7.873203277587891,45.991477966308594,3.772538662130311
2.5611702642333483,19.89671487565107,7.5387829707916945,4.234900797409432,4.977612706558346,1800.0,997.989907643264,1.0305864481639384,7.242118523160015,0.2645645260531843,0.08,0.0376166515052318,52.97918561846018,41.17016705153439,47.013214111328125,14.19242980598004,-6.820182800292969,40.19303131103516,2.3734072763807537
1.2522755266432066,15.387110368825743,6.061109251159388,3.1017291249116994,4.808833724516181,1800.0,999.03243460395,1.1455987844753686,7.725309604194842,0.3144238791205221,0.08,0.0465543717145919,41.807035356760025,46.010892648287,52.12443161010742,13.287155736258104,-7.145984649658203,44.97844696044922,2.243915795613709
2.2131580123738077,17.559038202035595,6.615757220218917,4.014799561132302,4.40259920784511,1800.0,998.5455633228352,1.0883650001389846,8.516648275122057,0.4007997167347354,0.08,0.0792832523584365,0.8959345519542715,54.94199710260404,60.92280578613281,10.885677621728286,-7.500892639160156,53.421913146972656,2.7667067740414173
1.458353442138161,19.622651133521515,6.246744169591329,3.625029902182957,4.788390727453168,1800.0,998.0348534100729,1.0369939944183997,7.76208057813928,0.3376796647194822,0.08,0.0482152365148067,39.730954356491566,46.44614516057394,52.41910552978516,12.859970076227972,-7.687698364257812,44.731407165527344,3.6918844160659474
2.47141020385372,23.49645028772505,7.052668792321161,3.912124386931406,4.581258588467442,1800.0,997.0808199054908,0.9493892503926352,8.20399674486419,0.340071349503267,0.08,0.0609880350530147,23.76495618373156,51.20997564132672,56.918701171875,11.147682573668938,-7.480396270751953,49.43830490112305,3.459620353292885
2.017036486898016,21.79131001376373,6.270086024291401,2.7543941414254416,4.253049537393385,1800.0,997.5104058028612,0.9861565884139818,8.661906116648627,0.3610716058483355,0.08,0.094374194741249,17.967743426561352,57.49986327589081,63.26002883911133,10.01770306058398,-8.466602325439453,54.79342651367188,4.706857735005642
2.65583412815952,22.81258899369652,7.706610564095433,4.801981850931049,5.050776435935913,1800.0,997.2606183477258,0.964175249220872,7.0128604556556215,0.2659042376927552,0.08,0.0345710068941116,56.78624138236046,38.79936676119395,44.72495651245117,15.27238778851368,-6.486629486083984,38.23832702636719,1.4460022976145588
1.898237961563089,21.36433595560692,5.517145417346883,2.637155892634301,3.618907455783793,1800.0,997.6171370966013,0.9955076231101416,8.707937269198009,0.4580450265032482,0.08,0.1408771276473999,76.09640955924988,66.61536656049064,73.0616683959961,9.676899142560195,-9.095569610595703,63.96609878540039,3.976961941182988
1.897738104089161,16.10026168424133,6.98346970981058,4.965448507890412,5.085731605721419,1800.0,998.8788664666772,1.1268506803570784,6.93740669313827,0.3133537561187396,0.08,0.0335237085819244,58.09536427259445,37.87571401469442,44.017234802246094,16.214930720960105,-6.148750305175781,37.86848449707031,0.0190874754765002
1.6538865304489485,24.77844060431272,6.368347515089453,3.6815836411326175,4.714460984640504,1800.0,996.7301102222402,0.9222028498280226,7.918843848899495,0.3457703002949348,0.08,0.0541101954877376,32.36225564032793,48.150598442208704,54.185813903808594,12.534040400024256,-7.948822021484375,46.23699188232422,3.9742113738861073
2.9380167187313035,15.649331553769343,7.236808261834611,2.8550713445695526,4.298791543103308,1800.0,999.0039995107752,1.1388924455856333,8.638459247434918,0.3192382313505563,0.08,0.0872605443000793,9.07568037509918,56.82354664351784,62.416263580322266,9.842252494182205,-7.88427734375,54.531986236572266,4.032765538768053
2.780826166758372,18.41656372640813,7.570697920555768,4.831085173811627,4.789871753797396,1800.0,998.3568082671916,1.0659146064320706,7.764622061049192,0.3302534254573486,0.08,0.0475927405059337,40.5090743675828,46.44695120690929,52.55413436889648,13.148727749171856,-7.363796234130859,45.190338134765625,2.7054802080458957
1.1220792173492218,16.944414779028307,6.323401791538655,4.889741815262009,5.201322574189432,1800.0,998.6671754409176,1.1044622544275635,6.598476277333841,0.3334348000514365,0.08,0.0247116647660732,69.11041904240847,33.91684018144096,40.02473449707031,18.008441479084322,-4.604114532470703,35.42061996459961,4.433726063849266
1.0606296676510398,20.933744128069293,6.317579710849358,4.539721381223976,5.256950043198319,1800.0,997.7055283847924,1.0056810999538195,6.433838528301901,0.2791508414540551,0.08,0.0234362334012985,70.70470824837685,31.792936965386065,37.39933395385742,17.63409588291642,-4.752002716064453,32.64733123779297,2.6873713282201903
1.6003839027575544,15.028760671525902,5.358566005403016,3.062180528404903,3.758182102645461,1800.0,999.1191969329794,1.155909921195822,8.771445566669467,0.4952687334827902,0.08,0.1568628847599029,96.07860594987868,64.83630569591105,70.98709106445312,9.486637621504672,-11.77731704711914,59.209774017333984,8.678057175197612
2.4248529281999818,17.73835646442268,6.817476848624233,3.915670003958132,4.392623920424252,1800.0,998.5080350922888,1.08365515198531,8.529659039598075,0.3811564951754558,0.08,0.0802567303180694,0.3209128975868204,55.12839402974166,61.15874099731445,10.938731435418614,-7.491832733154297,53.66690826416016,2.651058118604069
2.0204837631022268,21.58814939059795,6.731798358409481,4.468170905447394,4.711314595307255,1800.0,997.5627885444776,0.9905410456778532,7.939038920528026,0.3780188705420583,0.08,0.0532754063606262,33.405742049217224,48.30280438527542,54.20353317260742,12.21612049740692,-8.01708984375,46.18644332885742,4.381445515124479
1.7475965582742472,18.84346447668412,6.560642535951594,4.488940541036311,4.813045977677347,1800.0,998.2316541755264,1.0556125694226202,7.700230431266548,0.3748296460286635,0.08,0.0466676540672779,41.665432415902615,45.8132504655295,51.755279541015625,12.970110208523597,-7.235076904296875,44.52020263671875,2.8224319725657883
2.874483730465133,24.67610513246825,6.6211846234377285,4.312978945676963,3.746700892972596,1800.0,996.7834465707527,0.9243333625353926,8.75150833505778,0.4940730118811445,0.08,0.1627399176359176,103.42489704489708,64.88459704853337,71.16997528076172,9.687011275614337,-12.452041625976562,58.71793365478516,9.504048224473944
1.5220158539344453,16.449756256206967,6.3860977070463445,3.121595460525953,4.8640818531119,1800.0,998.7901915751688,1.1175762016289734,7.573173788753169,0.2886645001462353,0.08,0.0440190136432647,44.97623294591904,44.4983344004418,50.47564315795898,13.43265728493838,-7.176349639892578,43.299293518066406,2.694574748765176
2.322487175814054,15.256016004125229,6.778056322785836,3.4744483586568884,4.455569146971782,1800.0,999.082991507956,1.1493414431512348,8.447763715668435,0.3497546766986702,0.08,0.0711404830217361,11.07439622282982,53.96077624218927,59.492950439453125,10.252213890389742,-7.410331726074219,52.082618713378906,3.480597685216255
